0.015848649,0.015630271,0.0249696,0.1148549,5.32E-05,0.177640286,0.170534675,0.164336949,37.54265,-121.92514
0.014890327,0.014497068,0.02915716,0.16843546,9.59E-05,0.002026252,0.001945202,0.001898598,37.56206018,-121.9788124
0.001338184,0.001302842,0.004041035,0.01167135,8.62E-06,0.000550215,0.000528206,0.000515552,37.52412107,-122.0246775
0.009210308,0.00896706,0.0278132,0.1279349,5.93E-05,0.001827084,0.001754001,0.001711978,37.55114838,-121.9170942
0.009964263,0.009701102,0.03009,0.1384076,6.42E-05,0.0103033,0.009891168,0.009654192,37.56497122,-121.9776636
0.038141044,0.02229454,0.27309564,0.5808663,0.001448733,0.011849085,0.010588887,0.009412704,37.78871,-122.29105
0.007093206,0.006905872,0.02142,0.09852748,4.57E-05,0.007334554,0.007041172,0.006872478,37.76266,-122.25399
0.05829616,0.04582874,0.1587767,0.5705342,0.000784561,0.01944601,0.01932934,0.01929045,37.89625,-122.29237
0.3103677,0.03244112,0.09591366,0.7584386,0.00012675,0.002244014,0.00223055,0.002226062,37.82497073,-122.2299873
0.001244473,0.001158611,0.001581667,0.006337104,2.57E-05,0.080229571,0.056201371,0.033775051,37.88064,-122.29766
,,,,,7.90E-06,5.00E-06,3.74E-06,37.64608,-122.13415
0.32491823,0.32491822,,,,,,,37.76468,-122.209505
6.92E-05,6.74E-05,0.0002091,0.000961816,4.46E-07,1.37E-05,1.32E-05,1.29E-05,37.53635,-122.06285
0.31740771,0.31740771,,,,,,,37.64146,-122.1335
0.20204329,0.20204329,,,,,,,37.83378,-122.28616
0.142701276,0.101874061,0.731756168,2.074424654,0.023002285,0.086696098,0.086595769,0.086540187,37.85593,-122.25731
0.002533288,0.002466382,0.007649999,0.03518837,1.63E-05,0.000502538,0.000482437,0.000470878,37.81966,-122.2665
0.023507847,0.022420016,0.092388854,0.451429484,0.008721603,0.006601164,0.006348809,0.006206657,37.82023,-122.26415
0.359827581,0.29892366,0.6131382,2.446102714,0.018089469,0.323199369,0.322323975,0.321826843,37.82083056,-122.2630894
0.017243247,0.016787847,0.05207101,0.23951555,0.000111033,0.017829954,0.017116749,0.016706663,37.8642,-122.26902
0.4728681,0.3819342,,,,,,,37.69489,-122.16937
0.23803698,0.23803698,,,,,,,37.82647,-122.2858
241.4938174,9.2829215,155.95034,26.350862,20.580173,4.1908719,4.190311,4.1772227,37.74893,-121.72047
0.026986832,0.020517892,0.327110337,0.55739701,0.002258698,0.013130104,0.012227852,0.011385749,37.76228,-122.21474
0.1980767,0.1212793,1.548075,1.282558,0.02296841,0.1212591,0.1212591,0.1212591,37.60464,-122.04922
0.139087834,0.1387433,0.006346667,0.02542857,0.000103042,0.000544,0.000544,0.000544,37.7018,-121.72437
,,,,,0.002215001,0.001993501,0.001971351,37.87694,-122.30413
0.003546603,0.003452935,0.01071,0.04926372,2.28E-05,0.000703554,0.000675411,0.00065923,37.61197,-121.94126
0.001024124,0.000868012,0.004882567,0.01967,3.81E-05,0.00085359,0.000819447,0.000799814,37.739455,-122.238313
3.7312336,3.7312336,,,,,,,37.71113,-121.91245
3.655390402,3.595545201,0.001326,0.00609932,2.83E-06,0.00258461,0.001831874,0.00113057,37.49118698,-121.9309846
0.036012995,0.029143684,0.062167386,0.365543609,0.002054088,0.036380996,0.036370518,0.036364494,37.72916,-122.22932
0.000178165,0.00015506,0.001341058,0.002950759,5.63E-06,0.000149301,0.000143329,0.000139895,37.84107,-122.28908
0.003172567,0.003172567,,,,,,,37.77266,-122.22884
2.77E-05,2.44E-05,0.000222639,0.000463342,8.16E-07,2.91E-05,2.80E-05,2.73E-05,37.827883,-122.214661
0.07937927,0.04018426,0.01234715,0.09763525,1.63E-05,0.000287143,0.000287143,0.000287143,37.68291,-121.77666
2.107852816,2.107845414,0.00013635,0.0005463,2.21E-06,1.17E-05,1.17E-05,1.17E-05,37.62841,-122.05537
0.118891435,0.113824916,0.752976515,1.17687119,0.001235291,0.024140016,0.023174416,0.022619197,37.50989,-122.00245
0.3627516,0.25392612,,,,,,,37.46505,-121.92193
6.34183281,3.31695381,,,,0.000780715,0.000546501,0.0003279,37.50917,-121.94601
0.006046482,0.006046482,,,,,,,37.79868,-122.26924
0.001560527,0.001515923,0.01288535,0.01046879,1.09E-05,0.000238555,0.000229013,0.000223526,37.6262,-122.12396
0.08053926,0.04931294,0.5752218,2.304683,0.009339095,0.04930471,0.04930471,0.04930471,37.80144,-122.28727
0.001130751,0.001130751,,,,,,,37.67927,-121.77575
0.08777511,0.061319692,,,,,,,37.52987,-121.98314
0.014592507,0.014540566,,,,,,,37.70528,-121.90401
0.009491177,0.009491176,,,,,,,37.6833,-121.77279
0.512513995,0.512513995,,,,,,,37.75781,-122.20671
0.08342628,0.063616088,0.180539727,1.059823946,0.005923059,0.03146447,0.031455089,0.031449695,37.54663,-122.05545
0.000541724,0.000530573,0.004509872,0.003663186,2.72E-06,8.33E-05,8.00E-05,7.81E-05,37.48916,-121.94639
,,,,,0.168257509,0.160006256,0.152684193,37.76058,-122.20893
0.6871094,0.6871094,,,,,,,37.70642,-122.18825
1.94836495,1.94836495,,,,0.006929997,0.004386687,0.00328482,37.49386,-121.95176
5.89E-05,5.35E-05,0.000117079,0.001017987,1.31E-06,2.11E-05,2.03E-05,1.98E-05,37.49748,-121.92755
0.000471958,0.000437167,0.004735972,0.008313125,8.48E-06,0.000285934,0.000274496,0.00026792,37.67744,-122.07576
0.018412167,0.016246121,0.044755903,0.202916595,0.016870676,0.012562099,0.012251149,0.012129808,37.66147291,-122.0882922
0.003031354,0.00275856,0.01548665,0.05246721,6.65E-05,0.001321068,0.001268226,0.001237841,37.68221,-121.76721
0.00835985,0.008139062,0.02524501,0.1161216,5.38E-05,0.001658376,0.001592041,0.001553898,37.69306,-121.89908
0.001621304,0.001578485,0.004895999,0.02252057,1.04E-05,0.000321624,0.00030876,0.000301362,37.59385317,-121.8864338
0.011633856,0.011401467,0.044408609,0.14371062,5.67E-05,0.007715343,0.00740673,0.007229277,37.6879,-121.89918
0.00052814,0.000443393,0.03891294,0.04927635,2.07E-05,0.001094033,0.001050271,0.001025109,37.80836927,-122.2657495
0.00028245,0.000277009,0.000761771,0.000278097,9.79E-06,4.99E-05,4.99E-05,4.99E-05,37.694873,-121.968742
0.395729,0.395729,,,,,,,37.68352857,-121.7623302
1.564428,1.564428,,,,,,,37.6084,-122.0583
0.9376078,0.9376078,,,,,,,37.6082,-122.05202
0.001792258,0.00156032,0.015603192,0.02969246,5.66E-05,0.001363242,0.001308714,0.001277358,37.5887,-122.01698
7.373046516,7.368074821,,,,0.00050305,0.000452745,0.000447714,37.77053,-122.21521
0.69057646,0.69057646,,,,,,,37.84775,-122.29048
0.007530824,0.006881755,0.03313437,0.1308832,0.000158253,0.003741622,0.003591958,0.0035059,37.60424,-122.07942
1.13,1.13,,,,0.21690367,0.19574254,0.193352994,37.52366,-122.01801
0.022465459,0.01502124,0.113660241,0.57403935,0.002204425,0.011487217,0.011472774,0.011464469,37.65244,-122.13011
0.836865338,0.83648576,0.023190255,0.07494943,9.25E-05,0.002125692,0.002040664,0.001991773,37.65186,-122.12997
3.557065,3.557065,,,,,,,37.50731,-121.94435
0.63887666,0.354433302,0.649857142,2.91523394,0.009359848,0.05071429,0.05071429,0.05071429,37.61037,-122.0619
0.000185198,0.000158436,0.00101853,0.003173952,6.53E-06,7.17E-05,6.89E-05,6.72E-05,37.79892904,-122.2774697
0.001302666,0.001140309,0.007038458,0.02176125,3.96E-05,0.001103871,0.001059716,0.001034327,37.70297,-121.89719
0.000988424,0.000896541,0.002282104,0.01705265,2.24E-05,0.000343085,0.000329361,0.00032147,37.70095,-121.92711
0.002938613,0.002861003,0.008874001,0.04081853,1.89E-05,0.003038601,0.002917057,0.002847169,37.82670851,-122.2659454
2.61720759,2.61720759,,,,0.02999999,0.02099999,0.01259999,37.61748,-122.04673
0.006559069,0.005763788,0.033322598,0.10967101,0.000193902,0.00572136,0.005492506,0.005360914,37.79162,-122.25685
0.62151168,0.62151168,,,,0.5716622,0.2752554,0.02743979,37.63365,-122.12183
6.0629127,6.0629117,,,,9.740001,4.68981,0.4675201,37.78871,-122.29105
0.000405326,0.000394621,0.001224,0.005630141,2.61E-06,8.04E-05,7.72E-05,7.53E-05,37.83695,-122.2923
12.17485291,11.93339996,4.250439397,17.38218914,0.072008154,0.370066741,0.369208328,0.368714742,37.8598338,-122.2956323
0.46445626,0.323643021,,,,,,,37.69206,-122.16381
9.24E-05,7.99E-05,0.000799091,0.00152077,3.05E-06,6.98E-05,6.70E-05,6.54E-05,37.68485,-122.07887
4.727747,4.727747,,,,,,,37.50843,-121.97633
0.023876051,0.022370122,,,,,,,37.67347,-121.86689
2.124627,2.0915757,8.976043,1.934911,4.654235912,36.73461241,14.69384533,12.23263119,37.87208,-122.30328
0.001024348,0.000934784,0.006118586,0.01777881,2.18E-05,0.0004283,0.000411168,0.000401317,37.8703,-122.26921
0.196442121,0.122645593,1.384059987,5.51361309,0.022061143,0.117473195,0.117423947,0.117395631,37.634529,-122.1196882
0.107767607,0.075122603,0.60135483,2.40938921,0.009763384,1.01654311,0.52080008,0.11082357,37.87683,-122.30578
0.667295361,0.667285313,,,,,,,37.869275,-122.314991
0.678172632,0.674808604,0.003165001,0.01268089,5.14E-05,0.000271286,0.000271286,0.000271286,37.81699109,-122.2868898
0.012663426,0.00876447,,,,,,,37.82112,-122.29065
0.006941247,0.00628588,,,,,,,37.80547978,-122.2739938
0.00757644,0.005999693,0.264053233,1.05795569,0.004287076,0.067783149,0.054238149,0.041596139,37.79552,-122.27427
0.011361215,0.011066834,0.039035851,0.151468783,7.18E-05,0.011191398,0.010743742,0.01048634,37.54175,-122.0621
0.000168886,0.000164426,0.000661,0.001390892,1.09E-06,2.33E-05,2.23E-05,2.18E-05,37.51042,-121.99624
0.025317347,0.024514481,0.10607882,0.35241306,0.000195748,0.023717998,0.022769278,0.022223763,37.53884143,-122.0629989
0.186169951,0.185831207,0.1248,0.8236535,0.002026208,4.313994414,3.020117024,1.812498024,37.5969,-122.03643
0.109201079,0.10654995,0.07759082,0.31087537,0.001259737,0.022887569,0.017236018,0.011961238,37.79593,-122.27312
0.001655081,0.00161137,0.0006713,0.01230774,1.07E-05,0.000119054,0.000114292,0.000111554,37.8021629,-122.3078646
0.18863077,0.1028895,,,,,,,37.5073,-121.95557
4.438376501,4.372174667,0.170045822,0.26182692,0.01976896,0.105814636,0.105728336,0.105678715,37.55087,-122.06606
0.00198395,0.00194742,0.01655307,0.01344451,8.91E-06,0.000812811,0.000780299,0.000761604,37.55278,-122.06152
0.924186411,0.921296008,0.005610433,0.004967031,0.000863937,0.001245204,0.001243919,0.00124318,37.6704,-122.15154
0.000264164,0.00019902,0.0012,0.004807918,1.95E-05,0.000102858,0.000102858,0.000102858,37.71861,-122.14652
0.007058627,0.007058627,,,,,,,37.84012,-122.29075
0.9093521,0.9093521,,,,,,,37.70607,-121.72096
2.886669522,2.707828987,0.008724999,0.03495758,0.000141656,0.000747857,0.000747857,0.000747857,37.71051,-122.15789
0.9695548,0.9695548,,,,,,,37.47595,-121.93474
9.320876048,3.597361862,1.9395375,1.359384736,0.406211942,0.04124335,0.041239158,0.041236748,37.61236,-122.08241
8.96E-05,7.64E-05,0.003981584,0.009738375,3.95E-05,3.46E-05,2.73E-05,2.06E-05,37.71646,-122.17919
0.000388606,0.000378343,0.000281873,0.002372082,2.50E-06,6.50E-05,6.24E-05,6.09E-05,37.87321854,-122.2572174
0.21111645,0.21111645,,,,,,,37.46812898,-121.9270625
0.081034237,0.080854481,0.00147749,0.01184234,1.45E-05,0.000266088,0.000255445,0.000249325,37.7048,-121.80332
0.004871423,0.004750992,0.013769996,0.06333906,2.94E-05,0.000904568,0.000868386,0.000847582,37.80281,-122.2728
1.38369757,1.38369767,,,,,,,37.61327,-122.05804
0.000189916,0.000156893,0.000608333,0.002437348,9.88E-06,5.21E-05,5.21E-05,5.21E-05,37.67392,-122.08147
0.000209115,0.000189043,0.002854939,0.003595836,4.89E-06,0.000177588,0.000170484,0.0001664,37.51157,-121.99376
1.754536441,1.753685613,0.015675,0.06280345,0.000254494,0.001343571,0.001343571,0.001343571,37.65269,-122.12443
0.001148484,0.001005753,0.01867827,0.01080447,3.48E-05,8.02E-05,7.70E-05,7.52E-05,37.85283,-122.22297
0.531145755,0.530882547,0.062550109,0.10633695,6.42E-05,0.007226793,0.006937722,0.006771506,37.46915,-121.92711
0.25942664,0.150948211,0.005178333,0.02074751,8.41E-05,0.000443857,0.000443857,0.000443857,37.6481,-122.14025
0.4157153,0.2343395,,,,,,,37.520152,-122.039756
0.040704513,0.028079927,0.20348833,0.8736282,0.003775735,1.289012722,0.908289077,0.552946819,37.80953,-122.28896
0.25038858,0.24916432,,,,,,,37.6667,-121.86175
0.000298914,0.000220914,0.000561051,0.000189364,6.50E-08,1.14E-06,1.14E-06,1.14E-06,37.689236,-122.133335
0.002037529,0.002006813,0.03372164,0.01432858,5.52E-05,5.97E-05,5.97E-05,5.97E-05,37.71442,-121.88387
0.7059153,0.695274,11.68309,4.964232,0.01914,0.0206932,0.0206932,0.0206932,37.82474339,-122.2656908
0.00297239,0.002893889,0.008975999,0.04128771,1.91E-05,0.003073526,0.002950585,0.002879894,37.82595,-122.27868
0.264849301,0.264846246,0.000337875,0.001554153,7.20E-07,2.22E-05,2.13E-05,2.08E-05,37.61457,-122.08052
0.23239531,0.22760006,0.08833334,0.3539164,0.001434149,0.220521331,0.156636431,0.097010411,37.70942,-121.7077
0.000439103,0.000427506,0.001326,0.00609932,2.83E-06,8.71E-05,8.36E-05,8.16E-05,37.55810628,-121.9640981
0.000337772,0.000328851,0.00102,0.004691783,2.18E-06,6.70E-05,6.43E-05,6.28E-05,37.65868252,-122.0609125
0.035430657,0.035064976,0.050661189,0.090383474,8.92E-05,0.001855293,0.001781081,0.001738409,37.65897,-122.0621
,,,,,0.009672716,0.009285807,0.008947262,37.82373,-122.29023
,,,,,0.3895902,0.3740066,0.360371,37.81167,-122.30173
0.000372597,0.000345344,0.000725222,0.005392817,6.65E-06,0.000191693,0.000184025,0.000179616,37.68278,-121.80005
0.000217246,0.000109996,3.38E-05,0.000267161,4.50E-08,3.14E-07,3.14E-07,3.14E-07,37.67074986,-121.7724668
7.61E-05,6.85E-05,0.001023145,0.001149441,1.85E-06,4.79E-05,4.60E-05,4.49E-05,37.68311,-121.78981
0.000459614,0.000408409,0.006911543,0.007770021,1.25E-05,0.000329194,0.000316026,0.000308455,37.66111,-121.78315
7.22E-05,6.38E-05,0.000302009,0.001213078,2.06E-06,4.58E-05,4.39E-05,4.29E-05,37.38943481,-121.4684525
0.061357632,0.061357632,,,,,,,37.69889,-121.73641
0.000326569,0.000308485,0.00477712,0.001852447,3.60E-05,3.74E-05,3.74E-05,3.74E-05,37.71788,-121.87604
0.01648871,0.01648871,,,,,,,37.65431967,-122.0886071
0.004733027,0.004608025,0.01318725,0.1038669,6.14E-05,0.008111669,0.007787203,0.007600634,37.80378,-122.27526
1.67870236,1.65002214,0.52832,2.1167667,0.008577617,0.58926437,0.42607049,0.27375607,37.59801,-122.03193
0.388534342,0.308353899,1.480429899,5.93391013,0.023978197,39.54330196,35.52366164,35.03968924,37.52126,-122.02912
0.163986097,0.146421983,0.009842999,0.04527571,2.10E-05,0.000646599,0.000620735,0.000605864,37.71273,-121.88948
0.929778232,0.870508828,,,,,,,37.68758,-121.9029
0.077212953,0.058172228,0.8795044,0.11858917,0.014279325,0.302077275,0.289996775,0.279426375,37.82061554,-122.2865116
0.205792087,0.15504378,0.934838053,3.74552355,0.015177705,0.258141542,0.167453339,0.093204434,37.72242,-122.18946
0.09868242,0.039472968,,,,,,,37.69191,-122.09058
0.03152841,0.018366313,0.226724,0.4790521,0.001184228,0.009765433,0.008711403,0.007727643,37.69151,-122.07303
0.001606015,0.000813014,0.000249809,0.001975373,3.30E-07,5.81E-06,5.81E-06,5.81E-06,37.72034772,-122.0823085
0.002735626,0.002735626,,,,,,,37.56073,-122.00634
0.000161044,0.000140972,0.000870139,0.002690264,1.63E-05,0.000136468,0.000131009,0.00012787,37.81017,-122.26318
0.016167947,0.010007611,0.10713166,0.25602802,0.000732092,0.005282398,0.004857179,0.004460306,37.65187,-122.06323
0.00765154,0.004844646,0.02709772,0.2281918,0.019141678,0.010764761,0.008217447,0.005839954,37.46535,-121.91428
,,,,,0.000136984,8.67E-05,6.49E-05,37.457,-121.92083
2.597975,2.597975,,,,,,,37.51428,-121.98805
7.910869098,7.581094898,,,,,,,37.47356,-121.94282
0.02131905,0.02131905,,,,1.208912971,1.053749628,0.715508569,37.67031,-121.83072
,,,,,13.73344494,12.63476979,8.5147363,37.60502,-122.02907
,,,,,24.06663047,22.14130392,14.92130975,37.773,-122.23649
,,,,,5.3547211,4.86274963,3.23740589,37.67031,-121.83072
,,,,,2.131138355,1.960646684,1.321305679,37.87888,-122.30204
0.000270604,0.000237151,0.001153709,0.004512564,8.16E-06,0.000214919,0.000206322,0.000201379,37.47063,-121.93726
,,,,,1.0852658,0.9984445,0.67286483,37.65151,-122.12684
,,,,,0.273148645,0.251296754,0.169352166,37.67425,-121.83245
,,,,,3.76228985,3.4613077,2.33262015,37.81876,-122.2876
0.003442269,0.003363817,0.04066382,0.02357044,0.000137097,0.00084126,0.00080934,0.000790986,37.797251,-122.251248
0.006128562,0.00600278,0.05102362,0.04144433,3.07E-05,0.002505929,0.002405692,0.002348056,37.84506495,-122.2941763
2.077987767,2.014661408,1.17310625,4.673977297,0.193287305,3.066844619,2.185917723,1.364138662,37.51414,-121.99209
0.4389994,0.4389994,,,,,,,37.50648,-121.9536
1.129261871,0.118211936,0.194199359,0.471171706,0.007100356,0.125709422,0.124950991,0.124696991,37.64292755,-122.1042203
0.000515115,0.000458693,0.002130971,0.008888564,1.38E-05,0.000288066,0.000276543,0.000269918,37.70291,-121.71992
0.051389805,0.043248135,,,,,,,37.70656,-122.17322
0.011445731,0.006835167,0.07970867,0.17685965,0.000465422,0.003623276,0.003273436,0.002946919,37.831187,-122.246584
0.011069993,0.00618328,0.083718336,0.16353232,0.000359592,0.003305091,0.002883092,0.002489227,37.610785,-122.022568
0.01433533,0.01433533,,,,,,,37.70456,-121.91617
0.1363644,0.1363644,,,,,,,37.70222,-122.04795
0.625728846,0.625728844,,,,,,,37.7308034,-122.2110912
0.09101218,0.078112647,0.23778441,1.19422354,0.004341084,0.097824086,0.096461087,0.095678299,37.83686,-122.26706
0.004022006,0.003950642,0.010688,0.04964387,1.74E-05,0.003677041,0.003529959,0.003445387,37.80677,-122.26564
0.073098809,0.055811856,0.329891925,1.31662744,0.005159564,0.028243377,0.028193362,0.028164603,37.80996,-122.26402
0.002236762,0.00220108,0.0059548,0.02765793,8.70E-06,0.002048479,0.001966539,0.001919424,37.80415,-122.2719
0.000607799,0.000598229,0.002970003,0.004684422,0.000662908,8.96E-05,8.95E-05,8.94E-05,37.57449,-121.86605
2.89E-06,2.82E-06,7.81E-06,3.59E-05,1.60E-08,5.13E-07,4.93E-07,4.80E-07,37.8047,-122.27291
3.35E-05,2.90E-05,0.000265625,0.000554492,1.09E-06,2.97E-05,2.85E-05,2.78E-05,37.76799774,-122.2514114
3.60E-08,3.20E-08,1.53E-07,6.15E-07,1.00E-09,2.30E-08,2.20E-08,2.20E-08,37.76799774,-122.2514114
3.14E-05,2.69E-05,0.000142434,0.000580122,1.09E-06,2.16E-05,2.07E-05,2.02E-05,37.73101425,-122.2398987
3.82E-05,3.38E-05,0.000178781,0.000727934,1.09E-06,2.71E-05,2.60E-05,2.54E-05,37.745907,-122.255795
0.000251157,0.000242236,0.00058857,0.003734883,2.17E-06,5.64E-05,5.42E-05,5.29E-05,37.76799774,-122.2514114
0.000168886,0.000164426,0.00051,0.002345891,1.09E-06,3.35E-05,3.22E-05,3.14E-05,37.777592,-122.2532804
0.000156053,0.000151592,0.001288535,0.001046879,1.09E-06,6.33E-05,6.08E-05,5.93E-05,37.76648,-122.24347
0.000168886,0.000164426,0.00051,0.002345891,1.09E-06,0.000174632,0.000167647,0.00016363,37.76278,-122.24382
0.000168886,0.000164426,0.00051,0.002345891,1.09E-06,3.35E-05,3.22E-05,3.14E-05,37.76697,-122.2431
3.68E-05,3.24E-05,0.000153241,0.000615558,1.09E-06,2.32E-05,2.23E-05,2.18E-05,37.739665,-122.23814
0.000168886,0.000164426,0.00051,0.002345891,1.09E-06,3.35E-05,3.22E-05,3.14E-05,37.76799774,-122.2514114
125.024066,3.8902319,3.270851,0.629648224,0.001424478,0.051645,0.051645,0.051645,37.74712,-122.23579
